taxonID,scientificName,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,kingdom
1159,Helianthemum salicifolium (L.) Mill.,Cistaceae,Helianthemum,salicifolium,species,,(L.) Mill.,Plantae
1160,Helianthus annuus L.,Compositae,Helianthus,annuus,species,,L.,Plantae
1161,Helianthus x laetiflorus Pers.,Compositae,Helianthus,laetiflorus,hybrid,,Pers.,Plantae
1162,Helichrysum foetidum (L.) Moench,Compositae,Helichrysum,foetidum,species,,(L.) Moench,Plantae
1163,Helichrysum petiolare Hilliard & B.L. Burtt,Compositae,Helichrysum,petiolare,species,,Hilliard & B.L. Burtt,Plantae
1164,"Helichrysum serotinum (DC.) Boiss. subsp. picardii (Boiss. & Reut.) Galbany, L. Sáez",Compositae,Helichrysum,serotinum,subsp.,picardii,"(Boiss. & Reut.) Galbany, L. Sáez",Plantae
1165,Helichrysum stoechas (L.) Moench,Compositae,Helichrysum,stoechas,species,,(L.) Moench,Plantae
1168,Helleborus foetidus L.,Ranunculaceae,Helleborus,foetidus,species,,L.,Plantae
1169,Helleborus viridis L. subsp. occidentalis (Reut.) Schiffn.,Ranunculaceae,Helleborus,viridis,subsp.,occidentalis,(Reut.) Schiffn.,Plantae
1170,Heliotropium europaeum L.,Boraginaceae,Heliotropium,europaeum,species,,L.,Plantae
1173,Heracleum sphondylium L. subsp. pyrenaicum (Lam.) Bonnier & Layens,Umbelliferae,Heracleum,sphondylium,subsp.,pyrenaicum,(Lam.) Bonnier & Layens,Plantae
1175,Herniaria ciliolata Melderis subsp. robusta Chaudhri,Caryophyllaceae,Herniaria,ciliolata,subsp.,robusta,Chaudhri,Plantae
1176,Herniaria glabra L.,Caryophyllaceae,Herniaria,glabra,species,,L.,Plantae
1177,Herniaria hirsuta L. subsp. hirsuta,Caryophyllaceae,Herniaria,hirsuta,subsp.,hirsuta,L.,Plantae
1178,Herniaria latifolia Lapeyr.,Caryophyllaceae,Herniaria,latifolia,species,,Lapeyr.,Plantae
1179,Herniaria lusitanica Chaudhri subsp. lusitanica,Caryophyllaceae,Herniaria,lusitanica,subsp.,lusitanica,Chaudhri,Plantae
1181,Herniaria scabrida Boiss. subsp. scabrida,Caryophyllaceae,Herniaria,scabrida,subsp.,scabrida,Boiss.,Plantae
1182,Hesperis matronalis L.,Cruciferae,Hesperis,matronalis,species,,L.,Plantae
1183,Hieracium amplexicaule L.,Compositae,Hieracium,amplexicaule,species,,L.,Plantae
1184,Pilosela castellana (Boiss. & Reut.) F.W. Schultz & Sch. Bip.,Compositae,Pilosela,castellana,species,,(Boiss. & Reut.) F.W. Schultz & Sch. Bip.,Plantae
1194,Hieracium mixtum Lapeyr. es Froel.,Compositae,Hieracium,mixtum,species,,Lapeyr. es Froel.,Plantae
1197,Pilosella peleteriana (Mérat) F.W.Schultz & Sch. Bip.,Compositae,Pilosella,peleteriana,species,,(Mérat) F.W.Schultz & Sch. Bip.,Plantae
1200,Hieracium sabaudum L.,Compositae,Hieracium,sabaudum,species,,L.,Plantae
1202,Hieracium umbellatum L.,Compositae,Hieracium,umbellatum,species,,L.,Plantae
1205,Hieracium lachenalii Suter,Compositae,Hieracium,lachenalii,species,,Suter,Plantae
1206,Himantoglossum hircinum (L.) Spreng.,Orchidaceae,Himantoglossum,hircinum,species,,(L.) Spreng.,Plantae
1207,Hippocrepis commutata Pau,Leguminosae,Hippocrepis,commutata,species,,Pau,Plantae
1210,Hirschfeldia incana (L.) Lagr.-Foss.,Cruciferae,Hirschfeldia,incana,species,,(L.) Lagr.-Foss.,Plantae
1211,Hispidella hispanica Barnades ex Lam.,Compositae,Hispidella,hispanica,species,,Barnades ex Lam.,Plantae
1212,Holcus gayanus Boiss.,Gramineae,Holcus,gayanus,species,,Boiss.,Plantae
1213,Holcus lanatus L. subsp. lanatus,Gramineae,Holcus,lanatus,subsp.,lanatus,L.,Plantae
1214,Holcus mollis L.,Gramineae,Holcus,mollis,species,,L.,Plantae
1216,Holosteum umbellatum L.,Caryophyllaceae,Holosteum,umbellatum,species,,L.,Plantae
1217,Honckenya peploides (L.) Ehrh.,Caryophyllaceae,Honckenya,peploides,species,,(L.) Ehrh.,Plantae
1218,Hordelymus europaeus (L.) Jess. ex Harz,Gramineae,Hordelymus,europaeus,species,,(L.) Jess. ex Harz,Plantae
1219,Hordeum geniculatum All.,Gramineae,Hordeum,geniculatum,species,,All.,Plantae
1220,Hordeum marinum Huds.,Gramineae,Hordeum,marinum,species,,Huds.,Plantae
1221,Hordeum murinum L. subsp. murinum,Gramineae,Hordeum,murinum,subsp.,murinum,L.,Plantae
1224,Humulus lupulus L.,Cannabaceae,Humulus,lupulus,species,,L.,Plantae
1225,Huperzia selago (L.) Bernh. ex Schrank & Mart.,Lycopodiaceae,Huperzia,selago,species,,(L.) Bernh. ex Schrank & Mart.,Plantae
1226,Pritzelago alpina (L.) Kuntze subsp. auerswaldii (Willk.) Greuter & Burdet,Cruciferae,Pritzelago,alpina,subsp.,auerswaldii,(Willk.) Greuter & Burdet,Plantae
1228,Hornungia petraea (L.) Reichenb. subsp. petraea,Cruciferae,Hornungia,petraea,subsp.,petraea,(L.) Reichenb.,Plantae
1230,Hyacinthoides hispanica (Mill.) Rothm.,Liliaceae,Hyacinthoides,hispanica,species,,(Mill.) Rothm.,Plantae
1232,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Liliaceae,Hyacinthoides,non-scripta,species,,(L.) Chouard ex Rothm.,Plantae
1233,Hydrocotyle bonariensis Comm. ex Lam.,Umbelliferae,Hydrocotyle,bonariensis,species,,Comm. ex Lam.,Plantae
1234,Hydrocotyle vulgaris L.,Umbelliferae,Hydrocotyle,vulgaris,species,,L.,Plantae
1235,Hymenophyllum tunbrigense (L.) Sm.,Hymenophyllaceae,Hymenophyllum,tunbrigense,species,,(L.) Sm.,Plantae
1236,Hymenophyllum wilsonii Hook.,Hymenophyllaceae,Hymenophyllum,wilsonii,species,,Hook.,Plantae
1237,Hyoscyamus niger L.,Solanaceae,Hyoscyamus,niger,species,,L.,Plantae
1239,Hyparrhenia hirta (L.) Stapf,Gramineae,Hyparrhenia,hirta,species,,(L.) Stapf,Plantae
1240,Hypecoum procumbens L.,Papaveraceae,Hypecoum,procumbens,species,,L.,Plantae
1241,Hypericum perforatum L. subsp. angustifolium (DC.) A. Fröhl.,Guttiferae,Hypericum,perforatum,subsp.,angustifolium,(DC.) A. Fröhl.,Plantae
1242,Hypericum androsaemum L.,Guttiferae,Hypericum,androsaemum,species,,L.,Plantae
1243,Hypericum calycinum L.,Guttiferae,Hypericum,calycinum,species,,L.,Plantae
1244,Hypericum elodes L.,Guttiferae,Hypericum,elodes,species,,L.,Plantae
1245,Hypericum humifusum L.,Guttiferae,Hypericum,humifusum,species,,L.,Plantae
1246,Hypericum linariifolium Vahl,Guttiferae,Hypericum,linariifolium,species,,Vahl,Plantae
1247,Hypericum montanum L.,Guttiferae,Hypericum,montanum,species,,L.,Plantae
1248,Hypericum perforatum L. subsp. perforatum,Guttiferae,Hypericum,perforatum,subsp.,perforatum,L.,Plantae
1249,Hypericum pulchrum L.,Guttiferae,Hypericum,pulchrum,species,,L.,Plantae
1250,Hypericum richeri Vill. subsp. burseri (DC.) Nyman,Guttiferae,Hypericum,richeri,subsp.,burseri,(DC.) Nyman,Plantae
1252,Hypericum undulatum Schousb. ex Willd.,Guttiferae,Hypericum,undulatum,species,,Schousb. ex Willd.,Plantae
1253,Hypochaeris glabra L.,Compositae,Hypochaeris,glabra,species,,L.,Plantae
1254,Hypochaeris radicata L. subsp. radicata,Compositae,Hypochaeris,radicata,subsp.,radicata,L.,Plantae
1255,Iberis ciliata All. subsp. contracta (Pers.) Moreno,Cruciferae,Iberis,ciliata,subsp.,contracta,(Pers.) Moreno,Plantae
1258,Iberis procumbens Lange subsp. procumbens,Cruciferae,Iberis,procumbens,subsp.,procumbens,Lange,Plantae
1262,Ilex aquifolium L.,Aquifoliaceae,Ilex,aquifolium,species,,L.,Plantae
1263,Illecebrum verticillatum L.,Caryophyllaceae,Illecebrum,verticillatum,species,,L.,Plantae
1264,Impatiens balfourii Hook. fil.,Balsaminaceae,Impatiens,balfourii,species,,Hook. fil.,Plantae
1265,Inula conyza DC.,Compositae,Inula,conyza,species,,DC.,Plantae
1266,Limbardia crithmoides (L.) Dumort.,Compositae,Limbardia,crithmoides,species,,(L.) Dumort.,Plantae
1268,Inula montana L.,Compositae,Inula,montana,species,,L.,Plantae
1269,Inula salicina L.,Compositae,Inula,salicina,species,,L.,Plantae
1271,Ipomoea purpurea Roth,Convolvulaceae,Ipomoea,purpurea,species,,Roth,Plantae
1273,Xiphion boissieri (Henriq.) Rodion,Iridaceae,Xiphion,boissieri,species,,(Henriq.) Rodion,Plantae
1274,Chamaeiris foetidissima (L.) Medik.,Iridaceae,Chamaeiris,foetidissima,species,,(L.) Medik.,Plantae
1275,Iris germanica L.,Iridaceae,Iris,germanica,species,,L.,Plantae
1276,Xiphion latifolium Mill.,Iridaceae,Xiphion,latifolium,species,,Mill.,Plantae
1277,Limniris pseudacorus L.,Iridaceae,Limniris,pseudacorus,species,,L.,Plantae
1278,Isatis platyloba Link ex Steud.,Cruciferae,Isatis,platyloba,species,,Link ex Steud.,Plantae
1279,Isatis tinctoria L. subsp. tinctoria,Cruciferae,Isatis,tinctoria,subsp.,tinctoria,L.,Plantae
1281,Isoetes histrix Bory,Isoetaceae,Isoetes,histrix,species,,Bory,Plantae
1282,Isoetes fluitans M.I. Romero,Isoetaceae,Isoetes,fluitans,species,,M.I. Romero,Plantae
1283,Isoetes asturicense (M. Laínz) M. Laínz,Isoetaceae,Isoetes,asturicense,species,,(M. Laínz) M. Laínz,Plantae
1284,Isoetes velatum A. Braun subsp. velatum,Isoetaceae,Isoetes,velatum,subsp.,velatum,A. Braun,Plantae
1285,Ixia paniculata D. Delaroche,Iridaceae,Ixia,paniculata,species,,D. Delaroche,Plantae
1288,Jasione maritima (Duby) Merino,Campanulaceae,Jasione,maritima,species,,(Duby) Merino,Plantae
1289,Jasione sessiliflora Boiss. & Reut.,Campanulaceae,Jasione,sessiliflora,species,,Boiss. & Reut.,Plantae
1290,Jasione laevis Lam.,Campanulaceae,Jasione,laevis,species,,Lam.,Plantae
1292,Jasione montana L.,Campanulaceae,Jasione,montana,species,,L.,Plantae
1294,Jasminum fruticans L.,Oleaceae,Jasminum,fruticans,species,,L.,Plantae
1295,Jasminum officinale L.,Oleaceae,Jasminum,officinale,species,,L.,Plantae
1296,Juncus acutiflorus Ehrh. ex Hoffm.,Juncaceae,Juncus,acutiflorus,species,,Ehrh. ex Hoffm.,Plantae
1297,Juncus acutus L. subsp. acutus,Juncaceae,Juncus,acutus,subsp.,acutus,L.,Plantae
1299,Juncus articulatus L. subsp. articulatus,Juncaceae,Juncus,articulatus,subsp.,articulatus,L.,Plantae
1300,Juncus bufonius L.,Juncaceae,Juncus,bufonius,species,,L.,Plantae
1301,Juncus bulbosus L.,Juncaceae,Juncus,bulbosus,species,,L.,Plantae
1302,Juncus capillaceus Lam.,Juncaceae,Juncus,capillaceus,species,,Lam.,Plantae
1303,Juncus capitatus Weigel,Juncaceae,Juncus,capitatus,species,,Weigel,Plantae
1304,Juncus compressus Jacq.,Juncaceae,Juncus,compressus,species,,Jacq.,Plantae
1305,Juncus conglomeratus L.,Juncaceae,Juncus,conglomeratus,species,,L.,Plantae
1306,Juncus effusus L.,Juncaceae,Juncus,effusus,species,,L.,Plantae
1308,Juncus foliosus Desf.,Juncaceae,Juncus,foliosus,species,,Desf.,Plantae
1309,Juncus gerardi Loisel.,Juncaceae,Juncus,gerardi,species,,Loisel.,Plantae
1310,Juncus heterophyllus Dufour,Juncaceae,Juncus,heterophyllus,species,,Dufour,Plantae
1311,Juncus hybridus Brot.,Juncaceae,Juncus,hybridus,species,,Brot.,Plantae
1312,Juncus imbricatus Laharpe,Juncaceae,Juncus,imbricatus,species,,Laharpe,Plantae
1313,Juncus inflexus L.,Juncaceae,Juncus,inflexus,species,,L.,Plantae
1314,Juncus maritimus Lam.,Juncaceae,Juncus,maritimus,species,,Lam.,Plantae
1315,Juncus pygmaeus Rich. ex Thuill.,Juncaceae,Juncus,pygmaeus,species,,Rich. ex Thuill.,Plantae
1317,Juncus squarrosus L.,Juncaceae,Juncus,squarrosus,species,,L.,Plantae
1318,Juncus subnodulosus Schrank,Juncaceae,Juncus,subnodulosus,species,,Schrank,Plantae
1319,Juncus tenageia Ehrh. ex L. fil.,Juncaceae,Juncus,tenageia,species,,Ehrh. ex L. fil.,Plantae
1320,Juncus tenuis Willd.,Juncaceae,Juncus,tenuis,species,,Willd.,Plantae
1321,Juncus trifidus L.,Juncaceae,Juncus,trifidus,species,,L.,Plantae
1323,Juniperus communis L. subsp. alpina (Suter) Celak.,Cupressaceae,Juniperus,communis,subsp.,alpina,(Suter) Celak.,Plantae
1326,Jurinea humilis (Desf.) DC.,Compositae,Jurinea,humilis,species,,(Desf.) DC.,Plantae
1327,Kickxia elatine (L.) Dumort. subsp. elatine,Scrophulariaceae,Kickxia,elatine,subsp.,elatine,(L.) Dumort.,Plantae
1329,Kickxia spuria (L.) Dumort. subsp. integrifolia (Brot.) R. Fern.,Scrophulariaceae,Kickxia,spuria,subsp.,integrifolia,(Brot.) R. Fern.,Plantae
1333,Koeleria crassipes Lange,Gramineae,Koeleria,crassipes,species,,Lange,Plantae
1335,Koeleria vallesiana (Honck.) Gaudin subsp. vallesiana,Gramineae,Koeleria,vallesiana,subsp.,vallesiana,(Honck.) Gaudin,Plantae
1336,Lactuca saligna L.,Compositae,Lactuca,saligna,species,,L.,Plantae
1337,Lactuca serriola L.,Compositae,Lactuca,serriola,species,,L.,Plantae
1339,Lactuca viminea (L.) J. Presl & C.Presl subsp. viminea,Compositae,Lactuca,viminea,subsp.,viminea,(L.) J. Presl & C.Presl,Plantae
1341,Lactuca virosa L.,Compositae,Lactuca,virosa,species,,L.,Plantae
1342,Lagurus ovatus L. subsp. ovatus,Gramineae,Lagurus,ovatus,subsp.,ovatus,L.,Plantae
1343,Lamarckia aurea (L.) Moench,Gramineae,Lamarckia,aurea,species,,(L.) Moench,Plantae
1344,Lamium galeobdolon (L.) L..,Labiatae,Lamium,galeobdolon,species,,(L.) L..,Plantae
1346,Lamium amplexicaule L.,Labiatae,Lamium,amplexicaule,species,,L.,Plantae
1347,Lamium hybridum Vill.,Labiatae,Lamium,hybridum,species,,Vill.,Plantae
1348,Lamium maculatum L.,Labiatae,Lamium,maculatum,species,,L.,Plantae
1349,Lamium purpureum L.,Labiatae,Lamium,purpureum,species,,L.,Plantae
1350,Lantana camara L.,Verbenaceae,Lantana,camara,species,,L.,Plantae
1351,Lapsana communis L.,Compositae,Lapsana,communis,species,,L.,Plantae
1353,Laserpitium gallicum L. subsp. Gallicum,Umbelliferae,Laserpitium,gallicum,subsp.,Gallicum,,Plantae
1357,Laserpitium eliasii Sennen & Pau subsp. thalictrifolium (Samp.) P. Monts.,Umbelliferae,Laserpitium,eliasii,subsp.,thalictrifolium,(Samp.) P. Monts.,Plantae
1358,Laserpitium prutenicum L. subsp. dufourianum (Rouy & E.G. Camus ) Braun-Blanq.,Umbelliferae,Laserpitium,prutenicum,subsp.,dufourianum,(Rouy & E.G. Camus ) Braun-Blanq.,Plantae
1359,Oreopteris limbosperma (All.) Holub.,Thelypteridaceae,Oreopteris,limbosperma,species,,(All.) Holub.,Plantae
1361,Lathyrus angulatus L.,Leguminosae,Lathyrus,angulatus,species,,L.,Plantae
1364,Lathyrus cicera L.,Leguminosae,Lathyrus,cicera,species,,L.,Plantae
1365,Lathyrus clymenum L.,Leguminosae,Lathyrus,clymenum,species,,L.,Plantae
1366,Lathyrus hirsutus L.,Leguminosae,Lathyrus,hirsutus,species,,L.,Plantae
1367,Lathyrus latifolius L.,Leguminosae,Lathyrus,latifolius,species,,L.,Plantae
1369,Lathyrus niger (L.) Bernh.,Leguminosae,Lathyrus,niger,species,,(L.) Bernh.,Plantae
1370,Lathyrus nissolia L.,Leguminosae,Lathyrus,nissolia,species,,L.,Plantae
1371,Lathyrus odoratus L.,Leguminosae,Lathyrus,odoratus,species,,L.,Plantae
1372,Lathyrus pratensis L.,Leguminosae,Lathyrus,pratensis,species,,L.,Plantae
1374,Lathyrus setifolius L.,Leguminosae,Lathyrus,setifolius,species,,L.,Plantae
1375,Lathyrus sphaericus Retz.,Leguminosae,Lathyrus,sphaericus,species,,Retz.,Plantae
1378,Solenopsis laurentia (L.) C. Presl,Campanulaceae,Solenopsis,laurentia,species,,(L.) C. Presl,Plantae
1379,Laurus nobilis L.,Lauraceae,Laurus,nobilis,species,,L.,Plantae
1380,Lavandula pedunculata (Mill.) Cav.,Labiatae,Lavandula,pedunculata,species,,(Mill.) Cav.,Plantae
1381,Lavandula stoechas L.,Labiatae,Lavandula,stoechas,species,,L.,Plantae
1382,Lavatera arborea L.,Malvaceae,Lavatera,arborea,species,,L.,Plantae
1383,Lavatera cretica L.,Malvaceae,Lavatera,cretica,species,,L.,Plantae
1384,Leersia oryzoides (L.) Sw.,Gramineae,Leersia,oryzoides,species,,(L.) Sw.,Plantae
1385,Legousia hybrida (L.) Delarbre,Campanulaceae,Legousia,hybrida,species,,(L.) Delarbre,Plantae
1387,Lemna gibba L.,Lemnaceae,Lemna,gibba,species,,L.,Plantae
1388,Lemna minor L.,Lemnaceae,Lemna,minor,species,,L.,Plantae
1389,Lens nigricans (M. Bieb.) Godr.,Leguminosae,Lens,nigricans,species,,(M. Bieb.) Godr.,Plantae
1390,Scorzoneroides autumnalis (L.) Moench,Compositae,Scorzoneroides,autumnalis,species,,(L.) Moench,Plantae
1392,Scorzoneroides carpetana (Lange) Greuter subsp. carpetana,Compositae,Scorzoneroides,carpetana,subsp.,carpetana,(Lange) Greuter,Plantae
1393,Leontodon farinosus Merino & Pau,Compositae,Leontodon,farinosus,species,,Merino & Pau,Plantae
1394,Leontodon hispidus L.,Compositae,Leontodon,hispidus,species,,L.,Plantae
1395,Scorzoneroides pyrenaica (Gouan) Holub,Compositae,Scorzoneroides,pyrenaica,species,,(Gouan) Holub,Plantae
1396,Thrincia hispida Roth,Compositae,Thrincia,hispida,species,,Roth,Plantae
1397,Thrincia saxatilis (Lam) Holub & Moravec,Compositae,Thrincia,saxatilis,species,,(Lam) Holub & Moravec,Plantae
1398,Thrincia tuberosa (L.) DC.,Compositae,Thrincia,tuberosa,species,,(L.) DC.,Plantae
1400,Lepidium heterophyllum Benth.,Cruciferae,Lepidium,heterophyllum,species,,Benth.,Plantae
1402,Lepidium latifolium L.,Cruciferae,Lepidium,latifolium,species,,L.,Plantae
1403,Lepidium perfoliatum L.,Cruciferae,Lepidium,perfoliatum,species,,L.,Plantae
1404,Lepidium sativum L.,Cruciferae,Lepidium,sativum,species,,L.,Plantae
1405,Lepidium villarsii Gren. & Godr. subsp. villarsii,Cruciferae,Lepidium,villarsii,subsp.,villarsii,Gren. & Godr.,Plantae
1406,Lepidium virginicum L.,Cruciferae,Lepidium,virginicum,species,,L.,Plantae
1407,Lepidophorum repandum (L.) DC.,Compositae,Lepidophorum,repandum,species,,(L.) DC.,Plantae
1408,Leucanthemopsis flaveola (Hoffmanns. & Link) Heywood subsp. ricoi Pedrol,Compositae,Leucanthemopsis,flaveola,subsp.,ricoi,Pedrol,Plantae
1409,Leucanthemopsis pulverulenta (Lag.) Heywood,Compositae,Leucanthemopsis,pulverulenta,species,,(Lag.) Heywood,Plantae
1411,Leucanthemum crassifolium (Lange) Willk.,Compositae,Leucanthemum,crassifolium,species,,(Lange) Willk.,Plantae
1412,Leucanthemum gallaecicum Rodr. Oubiña & S. Ortiz,Compositae,Leucanthemum,gallaecicum,species,,Rodr. Oubiña & S. Ortiz,Plantae
1413,"Leucanthemum cacuminis Vogt, Konowalik & Oberpr.",Compositae,Leucanthemum,cacuminis,species,,"Vogt, Konowalik & Oberpr.",Plantae
1415,"Leucanthemum sylvaticum (Brot.) Nyman, Syll. subsp. merinoi (Vogt & Castrov.) Vogt & Oberpr.",Compositae,Leucanthemum,sylvaticum,subsp.,merinoi,(Vogt & Castrov.) Vogt & Oberpr.,Plantae
1416,Leucanthemum monspeliense (L.) Coste,Compositae,Leucanthemum,monspeliense,species,,(L.) Coste,Plantae
1417,Leucanthemum pallens (J. Gay) DC.,Compositae,Leucanthemum,pallens,species,,(J. Gay) DC.,Plantae
1418,Leucanthemum pluriflorum Pau,Compositae,Leucanthemum,pluriflorum,species,,Pau,Plantae
1420,Leucanthemum vulgare Lam.,Compositae,Leucanthemum,vulgare,species,,Lam.,Plantae
1421,Leucanthemum corunnense Lago,Compositae,Leucanthemum,corunnense,species,,Lago,Plantae
1422,Leucojum autumnale L.,Amaryllidaceae,Leucojum,autumnale,species,,L.,Plantae
1423,Pseudorchis albida (L.) A. & D. Löve,Orchidaceae,Pseudorchis,albida,species,,(L.) A. & D. Löve,Plantae
1424,Leuzea conifera (L.) DC.,Compositae,Leuzea,conifera,species,,(L.) DC.,Plantae
1425,Ligusticum lucidum W.T. Aiton,Umbelliferae,Ligusticum,lucidum,species,,W.T. Aiton,Plantae
1426,Ligustrum ovalifolium Hassk.,Oleaceae,Ligustrum,ovalifolium,species,,Hassk.,Plantae
1427,Ligustrum vulgare L.,Oleaceae,Ligustrum,vulgare,species,,L.,Plantae
1428,Lilaea scilloides (Poir.) Hauman,Lilaeaceae,Lilaea,scilloides,species,,(Poir.) Hauman,Plantae
1430,Lilium martagon L.,Liliaceae,Lilium,martagon,species,,L.,Plantae
1431,Limodorum abortivum (L.) Sw.,Orchidaceae,Limodorum,abortivum,species,,(L.) Sw.,Plantae
1433,Limonium binervosum (G.E. Sm.) C.E. Salmon,Plumbaginaceae,Limonium,binervosum,species,,(G.E. Sm.) C.E. Salmon,Plantae
1434,Limonium dodartii (Girard) Kuntze,Plumbaginaceae,Limonium,dodartii,species,,(Girard) Kuntze,Plantae
1435,Limonium ferulaceum (L.) Chaz.,Plumbaginaceae,Limonium,ferulaceum,species,,(L.) Chaz.,Plantae
1436,Limonium humile Mill.,Plumbaginaceae,Limonium,humile,species,,Mill.,Plantae
1438,Limonium vulgare Mill.,Plumbaginaceae,Limonium,vulgare,species,,Mill.,Plantae
1440,Linaria aeruginea (Gouan) Cav. subsp. aeruginea,Scrophulariaceae,Linaria,aeruginea,subsp.,aeruginea,(Gouan) Cav.,Plantae
1441,Linaria alpina (L.) Mill. subsp. alpina,Scrophulariaceae,Linaria,alpina,subsp.,alpina,(L.) Mill.,Plantae
1442,Linaria amethystea (Lam.) Hoffmanns. & Link subsp. amethystea,Scrophulariaceae,Linaria,amethystea,subsp.,amethystea,(Lam.) Hoffmanns. & Link,Plantae
1443,Linaria arenaria DC.,Scrophulariaceae,Linaria,arenaria,species,,DC.,Plantae
1444,Linaria elegans Cav.,Scrophulariaceae,Linaria,elegans,species,,Cav.,Plantae
1447,Linaria polygalifolia Hoffmanns. & Link subsp. polygalifolia,Scrophulariaceae,Linaria,polygalifolia,subsp.,polygalifolia,Hoffmanns. & Link,Plantae
1448,Linaria polygalifolia Hoffmanns. & Link subsp. aguillonensis (García Mart.) Castrov. & Lago,Scrophulariaceae,Linaria,polygalifolia,subsp.,aguillonensis,(García Mart.) Castrov. & Lago,Plantae
1449,Linaria saxatilis (L.) Chaz.,Scrophulariaceae,Linaria,saxatilis,species,,(L.) Chaz.,Plantae
1450,Linaria spartea ( L.) Chaz.,Scrophulariaceae,Linaria,spartea,species,,( L.) Chaz.,Plantae
1451,Linaria supina (L.) Chaz. subsp. supina,Scrophulariaceae,Linaria,supina,subsp.,supina,(L.) Chaz.,Plantae
1452,Linaria triornithophora (L.) Willd.,Scrophulariaceae,Linaria,triornithophora,species,,(L.) Willd.,Plantae
1455,Lindernia dubia (L.) Pennell,Scrophulariaceae,Lindernia,dubia,species,,(L.) Pennell,Plantae
1456,Lindernia procumbens (Krock.) Philcox,Scrophulariaceae,Lindernia,procumbens,species,,(Krock.) Philcox,Plantae
1457,Linum bienne Mill.,Linaceae,Linum,bienne,species,,Mill.,Plantae
1458,Linum catharticum L.,Linaceae,Linum,catharticum,species,,L.,Plantae
1460,Linum narbonense L. subsp. barrasii (Pau) Mart. Labarga & Muñoz Garm.,Linaceae,Linum,narbonense,subsp.,barrasii,(Pau) Mart. Labarga & Muñoz Garm.,Plantae
1461,Linum strictum L. subsp. strictum,Linaceae,Linum,strictum,subsp.,strictum,L.,Plantae
